filename,processed_at,master_id,refid,match_type,pdf_path,status,title,notes
EBSCO-FullText-06_25_2026-45.pdf,2026-06-25T20:45:31Z,,,,,unmatched,"Parental Burnout, Negative Parenting Style, and Adolescents’ Development",; no master match
EBSCO-FullText-06_25_2026-46.pdf,2026-06-25T22:14:28Z,M0260,,doi,review/EBSCO/pdfs/EBSCO_M0260__2026_Algorithm_aversion_among_workers_in_on-demand_pl.pdf,matched,Algorithm aversion among workers in on-demand platforms: an exploration in the context of ride-hailing,
Trust-Mediated adoption of AI Robo-Advisors in inland c.PDF,2026-06-26T18:40:31Z,M0284,,force_master_id,review/EBSCO/pdfs/EBSCO_M0284_LexisNexis_2026_About_LexisNexis_Privacy_Policy_Terms_Conditions.pdf,matched,"| About LexisNexis | Privacy Policy | Terms & Conditions | Copyright © 2020 LexisNexis User Name: = Date and Time: = 2026-06-26 Job Number: = 288410049 Documents (1) Client/Matter: -None- Search Terms: ""Trust-Mediated adoption of AI Robo-Advisors in inland china: an extended UTAUT perspective"" Search Type: bool",title from PDF text fallback; PDF DOI 10.1080/02642069.2023.2176485 differs from master DOI 10.1057/s41264-025-00339-2 (PLOS ONE vs Scientific Reports — may be wrong version or preprint)
fpsyg-16-1645057.pdf,2026-06-26T18:40:34Z,M0326,,doi,review/EBSCO/pdfs/EBSCO_M0326_Deng_2025_Protecting_work_engagement_from_digital_fatigue.pdf,matched,Protecting work engagement from digital fatigue: the contingent roles of leadership style and network ties,
fpsyg-16-1722923.pdf,2026-06-26T18:40:34Z,M0327,,doi,review/EBSCO/pdfs/EBSCO_M0327_Liu_2025_The_impact_of_mission_valence_on_innovative_work.pdf,matched,"The impact of mission valence on innovative work behavior among civil servants: the roles of harmonious passion, spiritual leadership, and the organization's fault-tolerant climate",
fpsyg-16-1691027.pdf,2026-06-26T18:40:35Z,M0322,,doi,review/EBSCO/pdfs/EBSCO_M0322_Xiang_2025_The_relationship_between_teacher_care_and_Chines.pdf,matched,The relationship between teacher care and Chinese college students’ physical education class learning satisfaction: the chain mediation effect of exercise enjoyment and exercise self-efficacy,
Arredondo-Mendez_2025_systems-13-00905.pdf,2026-06-26T21:52:35Z,M0728,,doi,review/EBSCO/pdfs/imports/Arredondo-Mendez_2025_systems-13-00905.pdf,matched,Analysis of the Effects of CSR and Compliance Programs on Organizational Reputation.,EBSCO position 154; manual ingest 2026-06-26; replaced prior unmatched systems-13-00905.pdf
Guo_2025_fpsyg-16-1646817.pdf,2026-06-26T21:52:22Z,M0727,,doi,review/EBSCO/pdfs/imports/Guo_2025_fpsyg-16-1646817.pdf,matched,Surround yourself with creative people: How employee narcissism connects to creativity.,EBSCO position 153; manual ingest 2026-06-26; replaced prior unmatched fpsyg-16-1646817.pdf
Elshaer_2025_bioengineering-12-01056.pdf,2026-06-26T21:53:12Z,M0729,,doi,review/EBSCO/pdfs/imports/Elshaer_2025_bioengineering-12-01056.pdf,matched,Measuring the Impact of Large Language Models on Academic Success and Quality of Life Among Students with Visual Disability: An Assistive Technology Perspective,EBSCO position 155; manual ingest 2026-06-26; replaced prior unmatched bioengineering-12-01056.pdf
Guo_2024_bs14030161.pdf,2026-06-26T21:53:21Z,M0428,,doi,review/EBSCO/pdfs/imports/Guo_2024_bs14030161.pdf,matched,"Parental Burnout, Negative Parenting Style, and Adolescents' Development.",EBSCO position 156; manual ingest 2026-06-26; replaced prior unmatched EBSCO-FullText-06_25_2026-45.pdf
Gentina_2024_10508422.2022.2151012.pdf,2026-06-26T22:12:57Z,M0429,,doi,review/EBSCO/pdfs/imports/Gentina_2024_10508422.2022.2151012.pdf,matched,Youth materialism and consumer ethics: do Gen Z adolescents' self-concepts (power and self-esteem) vary across cultures (China vs. France)?,EBSCO position 157; manual ingest 2026-06-26; replaced prior unmatched EBSCO-FullText-06_26_2026-3.pdf
Hanley_2024_hequ.12450.pdf,2026-06-26T22:12:57Z,M0430,,doi,review/EBSCO/pdfs/imports/Hanley_2024_hequ.12450.pdf,matched,Broken engagement: The role of grit and LMX in enhancing faculty engagement.,EBSCO position 158; manual ingest 2026-06-26; replaced prior unmatched EBSCO-FullText-06_26_2026-4.pdf
Zhang_2023_journal.pone.0294074.pdf,2026-06-26T22:25:32Z,M0431,,doi,review/EBSCO/pdfs/imports/Zhang_2023_journal.pone.0294074.pdf,matched,"Gig worker's perceived algorithmic management, stress appraisal, and destructive deviant behavior.",EBSCO position 159; manual ingest 2026-06-26; source EBSCO-FullText-06_26_2026-5.pdf
EBSCO-FullText-06_26_2026-6.pdf,2026-06-26T22:27:42Z,M0730,,doi,review/EBSCO/pdfs/imports/Bernuzzi_2023_24721840.2023.2242391.pdf,matched,A Mixed-Method Study on Job Satisfaction Among Air Traffic Controllers During the Pandemic: The Roles of Work-Family Interface and Resilience.,EBSCO position 160; manual ingest 2026-06-26; source EBSCO-FullText-06_26_2026-6.pdf
1KVOLR-ContentServer.asp.pdf,2026-06-30T16:15:07Z,M0613,,doi,review/EBSCO/pdfs/EBSCO_M0613_Human_Resource_Managemen_2016_A_mutual_gains_perspective_on_workplace_partners.pdf,matched,A mutual gains perspective on workplace partnership: Employee outcomes and the mediating role of the employment relations climate,
Av358F-ContentServer.asp.pdf,2026-06-30T16:15:07Z,M0400,,doi_ebsco_pool,review/EBSCO/pdfs/EBSCO_M0073_Hu_2019_Disconnecting_to_detach_The_role_of_impaired_rec.pdf,duplicate,Disconnecting to detach: The role of impaired recovery in negative consequences of workplace telepressure,"matched ebsco_export_50_records.csv by DOI; DOI 10.5093/jwop2019a2 matches 2 master rows: M0073(refid=142, sources=legacy_182;zotero_inventory), M0400(refid=—, sources=ebsco_2026_06_batch5;ebsco_2026_06_batch). Review probable_duplicates_review.csv; use --force-master-id to override.; master already has pdf: review/EBSCO/pdfs/EBSCO_M0073_Hu_2019_Disconnecting_to_detach_The_role_of_impaired_rec.pdf"
Owens et al. - 2016 - Relational energy at work Implications for job en.pdf,2026-06-30T16:15:31Z,M0003,5,force_master_id,review/EBSCO/pdfs/EBSCO_M0003_construct_In_Study_2016_RELATIONAL_ENERGY_AT_WORK.pdf,matched,RELATIONAL ENERGY AT WORK,; synced 1 doi alias row(s)
sustainability-13-09675-v3.pdf,2026-06-30T16:15:08Z,M0100,181,doi_legacy,review/EBSCO/pdfs/EBSCO_M0100_Ahmad_2021_Understanding_the_Antecedents_and_Consequences_o.pdf,matched,Understanding the Antecedents and Consequences of Service-Sales Ambidexterity: A Motivation-Opportunity-Ability (MOA) Framework,"; DOI 10.3390/su13179675 matches 2 master rows: M0100(refid=181, sources=legacy_182;zotero_inventory), M0695(refid=—, sources=extraction_csv). Review probable_duplicates_review.csv; use --force-master-id to override.; synced 1 doi alias row(s)"
Williams_McGonagle_2016_Four_Research_Designs_and_a_Comprehensive_Analysis_Strategy_for_Investigating.pdf,2026-06-30T16:15:30Z,M0479,,force_master_id,review/EBSCO/pdfs/EBSCO_M0479_York_2003_CrossMark_Color_LM_Logopdf.pdf,matched,CrossMark_Color_LM_Logo.pdf,; PDF DOI 10.1037/a0037974 differs from master DOI 10.1007/s10869-015-9422-9 (PLOS ONE vs Scientific Reports — may be wrong version or preprint)
Zhang_2023_02681102.2023.2175768.pdf,2026-06-30T16:39:50Z,M0427,,doi,review/EBSCO/pdfs/imports/Zhang_2023_02681102.2023.2175768.pdf,matched,Reducing technology-mediated service exclusion by providing human assistant support for senior citizens: evidence from China.,EBSCO position 161; manual ingest 2026-06-30; source EBSCO-FullText-06_30_2026.pdf
Zeng_2025_s41598-025-19671-7.pdf,2026-06-30T16:43:15Z,M0201,,doi,review/EBSCO/pdfs/EBSCO_M0201_Zhi Zeng_2025_Exploring_psychological_pathways_between_workpla.pdf,duplicate,Exploring psychological pathways between workplace violence and burnout among nurses in Chinese Tertiary Hospitals,EBSCO position 162; expected M0731 DOI 10.1080/09585192.2025.2458281; PDF DOI 10.1038/s41598-025-19671-7 matches M0201 (pos 19); source EBSCO-FullText-06_30_2026-2.pdf; master already has pdf: review/EBSCO/pdfs/EBSCO_M0201_Zhi Zeng_2025_Exploring_psychological_pathways_between_workpla.pdf
Long_2025_09585192.2025.2458281.pdf,2026-06-30T16:45:32Z,M0731,,doi,review/EBSCO/pdfs/imports/Long_2025_09585192.2025.2458281.pdf,matched,Developing a resilient workforce in the context of organisational change: the role of employee assistance programmes.,EBSCO position 163; expected M0732 DOI 10.1007/s10490-024-09956-2; PDF DOI 10.1080/09585192.2025.2458281 matches M0731 (pos 162); manual ingest 2026-06-30; source EBSCO-FullText-06_30_2026-3.pdf
Zhang_2025_s10490-024-09956-2.pdf,2026-06-30T16:46:59Z,M0732,,doi,review/EBSCO/pdfs/imports/Zhang_2025_s10490-024-09956-2.pdf,matched,Double-edged sword effect of stretch goal: is stretch goal a burden or boost to employees?,EBSCO position 164; expected M0221 DOI 10.1080/10447318.2024.2352937; PDF DOI 10.1007/s10490-024-09956-2 matches M0732 (pos 163); manual ingest 2026-06-30; source EBSCO-FullText-06_30_2026-4.pdf
Yang_2025_10447318.2024.2352937.pdf,2026-06-30T16:47:11Z,M0221,,doi,review/EBSCO/pdfs/EBSCO_M0221_Yang_2023_Coping_Responses_to_the_Stress_of_Using_News_Pla.pdf,duplicate,Coping Responses to the Stress of Using News Platforms' Recommendation Algorithms.,EBSCO position 165; expected M0733 DOI 10.1080/13527266.2025.2518456; PDF DOI 10.1080/10447318.2024.2352937 matches M0221 (pos 164); source EBSCO-FullText-06_30_2026-5.pdf; master already has pdf: review/EBSCO/pdfs/EBSCO_M0221_Yang_2023_Coping_Responses_to_the_Stress_of_Using_News_Pla.pdf
Haj-Salem_2025_13527266.2025.2518456.pdf,2026-06-30T16:48:51Z,M0733,,doi,review/EBSCO/pdfs/imports/Haj-Salem_2025_13527266.2025.2518456.pdf,matched,Beyond the cost–benefit trade-off: How trust shapes consumers’ decisions to grant permission for personalized marketing content,EBSCO position 166 ingest 2026-06-30; expected M0222 DOI 10.1080/13668803.2025.2486127 (pos 166); PDF DOI 10.1080/13527266.2025.2518456 matches M0733 (pos 165); source EBSCO-FullText-06_30_2026-6.pdf
EBSCO-FullText-06_30_2026-7.pdf,2026-06-30T16:48:57Z,M0222,,doi,review/EBSCO/pdfs/EBSCO_M0222_Kristine J. Olsona_2023_Mens_experiences_of_family_supportive_supervisor.pdf,duplicate,Men’s experiences of family supportive supervisor behavior through the lens of gender role traditionalism and nation of residence,EBSCO position 167; expected M0734 DOI 10.1111/beer.12659 (pos 167); PDF DOI 10.1080/13668803.2025.2486127 matches M0222 (pos 166); source EBSCO-FullText-06_30_2026-7.pdf; imports copy Olson_2025_13668803.2025.2486127.pdf; master already has pdf: review/EBSCO/pdfs/EBSCO_M0222_Kristine J. Olsona_2023_Mens_experiences_of_family_supportive_supervisor.pdf
EBSCO-FullText-06_30_2026-8.pdf,2026-06-30T16:49:23Z,M0734,,doi,review/EBSCO/pdfs/EBSCO_M0734_Business_Ethics_2022_The_Moral_Licensing_Effect_of_Work_Engagement_Th.pdf,matched,The Moral Licensing Effect of Work Engagement: The Role of Psychological Entitlement and Relationship Conflict with Supervisors,
EBSCO-FullText-06_30_2026-9.pdf,2026-06-30T16:50:17Z,M0735,,doi,review/EBSCO/pdfs/EBSCO_M0735_Bwemelo_2025_International_Journal_of_Management_Accounting_a.pdf,matched,"International Journal of Management, Accounting and Economics Volume 12, Issue 6, June 2025 ISSN 2383-2126 (Online) DOI: https://doi.org/10.5281/zenodo.15824866 www.ijmae.com",
EBSCO-FullText-06_30_2026-10.pdf,2026-06-30T16:52:39Z,M0736,,doi,review/EBSCO/pdfs/EBSCO_M0736_Kai_ZhugeID_2023_Can_adopting_lean_startup_strategy_promote_the_s.pdf,matched,Can adopting lean startup strategy promote the sustainable development of new ventures? The mediating role of organizational iterative learning,EBSCO position 170 ingest 2026-06-30; expected M0737 DOI 10.1080/08959285.2023.2222272 (pos 170); PDF DOI 10.1371/journal.pone.0290849 matches M0736 (pos 169); off-by-one pattern; source EBSCO-FullText-06_30_2026-10.pdf; imports copy EBSCO-FullText-06_30_2026-10.pdf
EBSCO-FullText-06_30_2026-11.pdf,2026-06-30T16:58:17Z,M0737,,doi,review/EBSCO/pdfs/EBSCO_M0737_Dimas_2023_Paths_to_Team_Success_A_Configurational_Analysis.pdf,matched,Paths to Team Success: A Configurational Analysis of Team Effectiveness,
EBSCO-FullText-06_30_2026-12.pdf,2026-06-30T17:00:02Z,M0738,,doi,review/EBSCO/pdfs/EBSCO_M0738_The_Authors_Open_Access_2023_The_association_between_physical_activity_and_su.pdf,matched,The association between physical activity and subjective well-being among adolescents in southwest China by parental absence: a moderated mediation model,
fpsyg-16-1592148.pdf,2026-06-30T17:02:59Z,M0739,,doi,review/EBSCO/pdfs/EBSCO_M0739_Yanhong_Chen_2025_Leader_humility_and_employee_proactivity_sequent.pdf,matched,Leader humility and employee proactivity: sequential affective mediation and the moderating effect of role breadth self-efficacy,
fpsyg-16-1644701.pdf,2026-06-30T17:03:03Z,M0740,,doi,review/EBSCO/pdfs/EBSCO_M0740_Xiaoping_Yang_2025_Latent_depressive_profiles_and_associated_factor.pdf,matched,Latent depressive profiles and associated factors among overweight/obese individuals based on the socio-ecological model: a cross-sectional national survey in China,
s40359-025-03299-3.pdf,2026-06-30T17:05:01Z,M0741,,force_master_id,review/EBSCO/pdfs/EBSCO_M0741_Williams_2025_RESEARCH.pdf,matched,RESEARCH,matched ebsco_export_50_records.csv by title
s40359-025-03239-1.pdf,2026-06-30T17:05:37Z,M0743,,force_master_id,review/EBSCO/pdfs/EBSCO_M0743_Williams_2025_RESEARCH.pdf,matched,RESEARCH,matched ebsco_export_50_records.csv by title
journal.pone.0290849.pdf,2026-06-30T17:06:07Z,M0736,,doi,review/EBSCO/pdfs/EBSCO_M0736_Kai_ZhugeID_2023_Can_adopting_lean_startup_strategy_promote_the_s.pdf,duplicate,Can adopting lean startup strategy promote the sustainable development of new ventures? The mediating role of organizational iterative learning,; master already has pdf: review/EBSCO/pdfs/EBSCO_M0736_Kai_ZhugeID_2023_Can_adopting_lean_startup_strategy_promote_the_s.pdf
wu-et-al-2025-the-role-of-psychological-contract-breach-and-leader-member-exchange-in-sadism-and-organizational.pdf,2026-06-30T17:07:47Z,M0745,,doi,review/EBSCO/pdfs/EBSCO_M0745_Authors_2025_The_Role_of_Psychological_Contract_Breach_and_Le.pdf,matched,The Role of Psychological Contract Breach and Leader-Member Exchange in Sadism and Organizational Cynicism Among Chinese Hotel Employees,
EBSCO-FullText-06_30_2026-13.pdf,2026-06-30T17:07:52Z,M0746,,doi,review/EBSCO/pdfs/EBSCO_M0746_Wang_2023_Why_Do_Nurses_Work_While_Sick_An_Exploratory_Stu.pdf,matched,Why Do Nurses Work While Sick? An Exploratory Study of Nurse Leaders’ Cognitive Preferences Toward Presenteeism,
EBSCO-FullText-06_30_2026-14.pdf,2026-06-30T17:08:39Z,M0747,,doi,review/EBSCO/pdfs/EBSCO_M0747_Chatzi_2020_Team_personality_composition_and_team_innovation.pdf,matched,Team personality composition and team innovation implementation: The mediating role of team climate for innovation,
